Title,Author,Poem,PoemAnalysis,PoemGoogleCounts
邺都引,张说,"君不见魏武草创争天禄，群雄睚眦相驰逐。
昼携壮士破坚阵，夜接词人赋华屋。
都邑缭绕西山阳，桑榆汗漫漳河曲。
城郭为虚人代改，但有西园明月在。
邺傍高塚多贵臣，蛾眉曼睩共灰尘。
试上铜台歌舞处，唯有秋风愁杀人。","这是一首览古诗。诗以曹魏的邺都（在今河北临漳县西南邺镇）为题，以乐府诗的形式，抒写盛衰更替之叹。
起首二句，写曹操在汉末群雄割据的形势下草创曹魏政权。“君不见”三字，是乐府诗常用的格式，但诗人用它起笔，便有笼罩全篇、借以引",7310
万山潭作,孟浩然,"垂钓坐磐石，水清心亦闲。鱼行潭树下，猿挂岛藤间。
游女昔解佩，传闻于此山。求之不可得，沿月掉歌还。","《万山潭作》这首诗，在孟浩然的作品中，是具有代表性的。闻一多先生在《孟浩然》一文中，列举了孟氏的两首诗，一首是《游精思观回王白云在后》，另一首就是《万山潭作》。万山，襄阳西北，汉水南岸，又名汉皋山。此地环境清幽，为襄阳一胜，又有神女解佩的传说，更多了一层迷人的色彩。浩然常游此地，诗集中就有三首于此得题。“万山潭”，指山旁江水深曲处。
李白誉孟浩然“红颜弃轩冕，白首卧松云”（《赠孟浩然》）。他从青年至老年，不事玄宗，不作官吏，过着隐逸的生活。《万山潭作》就是此中情境的写照。首联写诗人冲淡的心情和垂钓之乐。垂钓本身，已乐在其中，何况静坐磐石之上乎？“坐”字一字，更显安闲。且潭水清澈，与闲适的心境相默契。诗中未提一个乐字，但乐字已化入闲淡之中。王维《青溪》云：“我心素",7290
曲江三章章五句,杜甫,"曲江萧条秋气高，菱荷枯折随波涛，
游子空嗟垂二毛。
白石素沙亦相荡，哀鸿独叫求其曹。
即事非今亦非古，长歌激越捎林莽，
比屋豪华固难数。
吾人甘作心似灰，弟侄何伤泪如雨。
自断此生休问天，杜曲幸有桑麻田，
故将移往南山边。
短衣匹马随李广，看射猛虎终残年。","曲江一名曲江池，故址在今西安市东南，为汉武帝所造，因池水曲折而得名。开元中疏凿为游赏胜地，南有紫云楼和芙蓉苑，西有杏园和慈恩寺，花卉环植，烟火明媚，春秋佳日，游人如云。据唐人李肇《国史补》记载，当时考中进士的人，都聚宴于曲江亭庆贺，谓之曲江会。天宝十载（751），杜甫在京两次应试失败后，向朝廷进献《三大礼赋》，希望能被皇上赏识和重用，结果仅得了集贤院侍制候用的空名。次年（752），杜甫游曲江，感于仕途失意，遂有此作，以抒发自己抑郁情怀。
第一章诗人借曲江秋季萧条败落的景物描写，抒发个人落拓不遇的寂寞和优伤。首句“曲江萧条秋气高”，写诗人秋游曲江，一派萧索冷落景象。次句“菱荷枯折随风涛”，写秋风飒飒，水面上的菱荷残",7120
长安晚秋,赵嘏,"云物凄清拂曙流，汉家宫阙动高秋。
残星几点雁横塞，长笛一声人倚楼。
紫艳半开篱菊静，红衣落尽渚莲愁。
鲈鱼正美不归去，空戴南冠学楚囚。","中国诗人笔下，气候节气往往是颇为分明的。春天的明媚和秋天的凄清，就是对比显著的两种色彩，而这种风景下的心情也颇不一致。如王羲之《兰亭集序》的春景描绘：“天朗气清，惠风和畅，仰观宇宙之大，俯察品类之盛，所以游目骋怀，足以极视听之娱，信可乐也。”再看曹丕《燕歌行》的秋景描写：“秋风萧瑟天气凉，草木摇落露为霜，群燕辞归雁南翔。念君客游思断肠，慊慊思归恋故乡，何为淹留寄他方？”像这样的春景娱人秋景伤情，就引起了人们的极大共鸣。
为何会有这般共鸣？
于四季气候、个人境遇和诗歌创作的关系，钟嵘《诗品》有段经",7110
和贾至舍人早朝大明宫之作,王维,"绛帻鸡人报晓筹，尚衣方进翠云裘。
九天阊阖开宫殿，万国衣冠拜冕旒。
日色才临仙掌动，香烟欲傍衮龙浮。
朝罢须裁五色诏，佩声归向凤池头。","唐代朝中诗人，常有唱和之作，一些描写宫苑的优秀作品，景象盛丽雄浑，气度雍容，语言典雅，从一个特殊的角度艺术地展现了大唐气象。唐肃宗乾元元年（758）春，中书省舍人贾至作《早朝大明宫呈两省僚友》诗，时王维亦为中书舍人，有此和作。此外，其时岑参为右补阙（属中书省），杜甫为左拾遗（属门下省），也有奉和，俱流传后世。王维该诗享誉极高。
全诗描写了大明宫早朝的全过程。首联写一日伊始，大明宫中有司按部就班、秩序井然地进行早朝前的准备工作，反映了大唐天子勤政守职、视朝之早的情形。“绛帻鸡人”，本为汉代宫廷中戴着绛色头巾于黎明前“专传鸡唱”（东汉应劭《汉官仪》）以报更的卫士，此处指大明宫中报更的人。以汉拟唐，是王维应制、奉和之作常",7060
高都护骢马行,杜甫,"安西都护胡青骢，声价欻然来向东。
此马临阵久无敌，与人一心成大功。
功成惠养随所致，飘飘远自流沙至。
雄姿未受伏枥恩，猛气犹思战场利。
腕促蹄高如踣铁，交河几蹴曾冰裂。
五花散作云满身，万里方看汗流血。
长安壮儿不敢骑，走过掣电倾城知。
青丝络头为君老，何由却出横门道？","这首咏马诗，作于天宝八载（749）。诗中的高都护府都护，是安西都护高仙芝，他在天宝六载，平勃律国，虏勃律王，立功边陲。八载入朝，九载，又出征讨伐石国。本诗当作于入朝后、出征前这段时间里。
本诗为七言歌行体，凡十六句，分成四段，每段四句。首段叙骢马的来历。“安西都护胡青骢，声价欻然来向东”，高仙芝是安西都护，他的毛色青白相间的骢马，随着主人东至长安，声价随之骤增。“此马临阵”二句，补叙骢马曾在边地立过战功，它虽是牲畜，却有人的感情，一心替主人建立大功。“与人一心成大功”句，清沈德潜谓“即‘真堪托死生’意”（《唐诗别裁集》卷六），可见它们都是杜甫颂马德的名句。
次段“功成惠养”四句，写骢马的性格。这一段诗意紧承上文，过去，骢马立功西域，现",7030
嘲鲁儒,李白,"鲁臾谈五经，白发死章句。问以经济策，茫如坠烟雾。
足著远游履，首戴方山巾。缓步从直道，未行先起尘。
秦家丞相府，不重褒衣人。君非叔孙通，与我本殊伦。
时事且未达，归耕汶水滨。",这是一首讽刺诗，讽刺的对象是东鲁（今山东）的儒生。为了正确把握这首诗的内容，先要弄清李白对儒家思想的态度。我们知道，唐代是一个思想相当开放、自由的时代，除了占统治地位的儒家思想，释、道二家在社会上的影响和势力也相当大。在开元盛世成长起来的李白，“五岁诵六甲，十岁观百家”（《上安州裴长史书》），接受了十分庞杂的思想影响，这是事情的一个方面。另一方面，儒家思想仍旧在李白思想中占据着主导地位，这也是不容怀疑的事实。李白“奋其智能，愿为辅弼”（《代寿山答孟少府移文书》）、济苍生、安社稷的功业理想，正是儒家“兼济天下”思想的反映，是儒家积极用世精神的体现。因此，当我们读这首《嘲鲁儒》诗的时候，千万不要以为李白是在批,7020
贼退示官吏,元结,"癸卯岁，西原贼入道州，焚烧杀掠，几尽而去。明年，贼又攻永破邵，不犯此州边鄙而退。岂力能制敌欤？盖蒙其伤怜而已。诸使何为忍苦征敛？故作诗一篇以示官吏。
昔岁逢太平，山林二十年。泉源在庭户，洞壑当门前。
井税有常期，日晏犹得眠。忽然遭世变，数岁亲戎旃。
今来典斯郡，山夷又纷然。城小贼不屠，人贫伤可怜。
是以陷邻境，此州独见全。使臣将王命，岂不如贼焉？
今被征敛者，迫之如火煎。谁能绝人命，以作时世贤？
思欲委符节，引竿自刺船。将家就鱼麦，归老江湖边。","笔者理解这首五言古诗的主旨是八个字：盗亦有道，官不如贼。此诗同情人民疾苦，斥责官吏横征暴敛，词意深沉，感情愤激。
诗前的序交代了作诗的原委。“癸卯岁”，即唐代宗广德元年（763）。这年十二月，广西境内的少数民族“西原蛮”攻占道州（州治在今湖南道县）一月有余。广德二年五月，元结任道州刺史，七月“西原蛮”又攻破了邻近的永州（州治在今湖南零陵）和邵州（州治在今湖南邵阳），却没有再攻道州。诗人认为，这并不是自己“力能制敌”，而是出于“西原蛮”对战乱中道州人民的“伤怜”。相反，朝廷派到地方上的租庸使却不能体恤人民，在道州百姓“朝餐是草根，暮食乃木皮”（《春陵行》）的情况下，仍横征暴敛。有感于此，“故作诗一篇以示官吏”。元结将少数民族武装称之为“贼”，这是他的立场局限。在他看来，“城小贼不屠，人贫伤可怜”，那是因为“盗亦有道”。“使臣将王命，岂不如贼焉”，",6530
河湟旧卒,张乔,"少年随将讨河湟，头白时清返故乡。
十万汉军零落尽，独吹边曲向残阳。",湟水源出青海，东流入甘肃与黄河汇合。湟水流域及与黄河合流的一带地方称“河湟”。诗中“河湟”指吐蕃统治者从唐肃宗以来所侵占的河西陇右之地。宣宗大中三年（849），吐蕃以秦、原、安乐三州及石门等七关归唐；五年（851），张义潮略定瓜、伊等十州，遣使入献图籍，于是河湟之地尽复。近百年间的战争给人民造成巨大痛苦。此诗所写的“河湟旧卒”，就是当时久戍幸存的一个老兵。诗通,6460
欸乃曲,元结,"湘江二月春水平，满月和风宜夜行。
唱桡欲过平阳戍，守吏相呼问姓名。","本诗作于大历二年（767）。作者（时任道州刺史）因军事诣长沙都督府，返回道州（今湖南道县西）途中，逢春水大发，船行困难，于是作诗五首，“令舟子唱之，盖以取适道路云”（诗序）。“欸乃”为棹声。“欸乃曲”犹船歌。
从长沙还道州，本属逆水，又遇江水上涨，怎么能说“宜夜行”呢？这是从坐船",6290
赠苏绾书记,杜审言,"知君书记本翩翩，为许从戎赴朔边？
红粉楼中应计日，燕支山下莫经年。","陈子昂曾说杜审言“载笔下寮，三十余载”（《送吉州杜司户审言序》）。看来也算是一位仕途不畅的人物，然而却颇有才名于世，早在青年时代，他就与李峤、崔融、苏味道被人称为“文章四友”。他是唐诗由初唐向盛唐过渡时有过贡献和影响的一位诗人。
苏绾，杜审言的朋友；“书记”，即苏绾的官职，唐代节度使置掌书记，简称书记，管文牍工作。曹丕《与吴质书》说：“元瑜（阮瑀，字元瑜）书记翩翩",6070
古风（其一）,李白,"大雅久不作，吾衰竟谁陈？王风委蔓草，战国多荆榛。
龙虎相啖食，兵戈逮狂秦。正声何微茫，哀怨起骚人。
扬马激颓波，开流荡无垠。废兴虽万变，宪章亦已沦。
自从建安来，绮丽不足珍。圣代复元古，垂衣贵清真。
群才属休明，乘运共跃鳞。文质相炳焕，众星罗秋旻。
我志在删述，垂辉映千春。希圣如有立，绝笔于获麟。",古风，即古体诗，与唐代兴盛的近体诗相对而言，不拘格律，以五言为主，美刺比兴，夹叙夹议，多为遣兴言志或感时咏史之作，有不少是联章体，如三国魏阮籍的《咏怀》八十二首，唐陈子昂的《感遇》三十八首等。李白的《古风》五十九首，也属咏怀感遇一类。南宋刘克庄《后村诗话》云：“太白《古风》，与陈子昂《感遇》之作，笔力相上下。”明胡震亨则认为：“太白《古风》，其篇富于子昂之《感遇》，俭于嗣宗之《咏怀》。”（《唐音癸签》）宋人还论及韦应物《拟古》，四者皆得《古诗十九首》遗意。而在我看来，李白《古风》一枝独秀，超越侪辈。它并不局限于个人之际遇，与一己之感怀，而是壮观宇宙，俯仰今古，指画时事，抉幽探微，奋如椽之大笔，扬黄钟之宏声，振聋发聩，惊世,5930
